,locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
1994,8039,US Diplomatic Post: Mumbai,pm25,11.0,"{'utc': '2022-08-15T03:00:00+00:00', 'local': '2022-08-15T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
1995,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-15T04:00:00+00:00', 'local': '2022-08-15T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
1996,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-15T05:00:00+00:00', 'local': '2022-08-15T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
1997,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-15T06:00:00+00:00', 'local': '2022-08-15T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
1998,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-15T07:00:00+00:00', 'local': '2022-08-15T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
1999,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-15T08:00:00+00:00', 'local': '2022-08-15T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2000,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-15T09:00:00+00:00', 'local': '2022-08-15T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2001,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-15T10:00:00+00:00', 'local': '2022-08-15T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2002,8039,US Diplomatic Post: Mumbai,pm25,11.0,"{'utc': '2022-08-15T11:00:00+00:00', 'local': '2022-08-15T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2003,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-15T12:00:00+00:00', 'local': '2022-08-15T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2004,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-15T13:00:00+00:00', 'local': '2022-08-15T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2005,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-15T14:00:00+00:00', 'local': '2022-08-15T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2006,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-15T15:00:00+00:00', 'local': '2022-08-15T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2007,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-15T16:00:00+00:00', 'local': '2022-08-15T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2008,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-15T17:00:00+00:00', 'local': '2022-08-15T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2009,8039,US Diplomatic Post: Mumbai,pm25,10.0,"{'utc': '2022-08-15T18:00:00+00:00', 'local': '2022-08-15T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2010,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-15T19:00:00+00:00', 'local': '2022-08-16T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2011,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-15T20:00:00+00:00', 'local': '2022-08-16T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2012,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-15T21:00:00+00:00', 'local': '2022-08-16T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2013,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-15T22:00:00+00:00', 'local': '2022-08-16T03:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2014,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-15T23:00:00+00:00', 'local': '2022-08-16T04:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2015,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-16T00:00:00+00:00', 'local': '2022-08-16T05:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2016,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-16T01:00:00+00:00', 'local': '2022-08-16T06:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2017,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-16T02:00:00+00:00', 'local': '2022-08-16T07:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2018,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-16T03:00:00+00:00', 'local': '2022-08-16T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2019,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-16T04:00:00+00:00', 'local': '2022-08-16T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2020,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-16T05:00:00+00:00', 'local': '2022-08-16T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2021,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-16T06:00:00+00:00', 'local': '2022-08-16T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2022,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-16T07:00:00+00:00', 'local': '2022-08-16T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2023,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-16T08:00:00+00:00', 'local': '2022-08-16T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2024,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-16T09:00:00+00:00', 'local': '2022-08-16T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2025,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-16T10:00:00+00:00', 'local': '2022-08-16T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2026,8039,US Diplomatic Post: Mumbai,pm25,10.0,"{'utc': '2022-08-16T11:00:00+00:00', 'local': '2022-08-16T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2027,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-16T12:00:00+00:00', 'local': '2022-08-16T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2028,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-16T13:00:00+00:00', 'local': '2022-08-16T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2029,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-16T14:00:00+00:00', 'local': '2022-08-16T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2030,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-16T15:00:00+00:00', 'local': '2022-08-16T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2031,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-16T16:00:00+00:00', 'local': '2022-08-16T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2032,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-16T17:00:00+00:00', 'local': '2022-08-16T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2033,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-16T18:00:00+00:00', 'local': '2022-08-16T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2034,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-16T19:00:00+00:00', 'local': '2022-08-17T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2035,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-16T20:00:00+00:00', 'local': '2022-08-17T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2036,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-16T21:00:00+00:00', 'local': '2022-08-17T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2037,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-16T22:00:00+00:00', 'local': '2022-08-17T03:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2038,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-16T23:00:00+00:00', 'local': '2022-08-17T04:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2039,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-17T00:00:00+00:00', 'local': '2022-08-17T05:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2040,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-17T01:00:00+00:00', 'local': '2022-08-17T06:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2041,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-17T02:00:00+00:00', 'local': '2022-08-17T07:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2042,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-17T03:00:00+00:00', 'local': '2022-08-17T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2043,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-17T04:00:00+00:00', 'local': '2022-08-17T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2044,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-17T05:00:00+00:00', 'local': '2022-08-17T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2045,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-17T06:00:00+00:00', 'local': '2022-08-17T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2046,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-17T07:00:00+00:00', 'local': '2022-08-17T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2047,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-17T08:00:00+00:00', 'local': '2022-08-17T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2048,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-17T09:00:00+00:00', 'local': '2022-08-17T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2049,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-17T10:00:00+00:00', 'local': '2022-08-17T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2050,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-17T11:00:00+00:00', 'local': '2022-08-17T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2051,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-17T12:00:00+00:00', 'local': '2022-08-17T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2052,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-17T13:00:00+00:00', 'local': '2022-08-17T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2053,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-17T14:00:00+00:00', 'local': '2022-08-17T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2054,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-17T15:00:00+00:00', 'local': '2022-08-17T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2055,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-17T16:00:00+00:00', 'local': '2022-08-17T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2056,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-17T17:00:00+00:00', 'local': '2022-08-17T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2057,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-17T18:00:00+00:00', 'local': '2022-08-17T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2058,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-17T19:00:00+00:00', 'local': '2022-08-18T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2059,8039,US Diplomatic Post: Mumbai,pm25,3.0,"{'utc': '2022-08-17T20:00:00+00:00', 'local': '2022-08-18T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2060,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-17T21:00:00+00:00', 'local': '2022-08-18T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2061,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-17T22:00:00+00:00', 'local': '2022-08-18T03:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2062,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-17T23:00:00+00:00', 'local': '2022-08-18T04:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2063,8039,US Diplomatic Post: Mumbai,pm25,4.0,"{'utc': '2022-08-18T00:00:00+00:00', 'local': '2022-08-18T05:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2064,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-18T01:00:00+00:00', 'local': '2022-08-18T06:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2065,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-18T02:00:00+00:00', 'local': '2022-08-18T07:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2066,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-18T03:00:00+00:00', 'local': '2022-08-18T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2067,8039,US Diplomatic Post: Mumbai,pm25,14.0,"{'utc': '2022-08-18T04:00:00+00:00', 'local': '2022-08-18T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2068,8039,US Diplomatic Post: Mumbai,pm25,12.0,"{'utc': '2022-08-18T05:00:00+00:00', 'local': '2022-08-18T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2069,8039,US Diplomatic Post: Mumbai,pm25,12.0,"{'utc': '2022-08-18T06:00:00+00:00', 'local': '2022-08-18T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2070,8039,US Diplomatic Post: Mumbai,pm25,10.0,"{'utc': '2022-08-18T07:00:00+00:00', 'local': '2022-08-18T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2071,8039,US Diplomatic Post: Mumbai,pm25,11.0,"{'utc': '2022-08-18T08:00:00+00:00', 'local': '2022-08-18T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2072,8039,US Diplomatic Post: Mumbai,pm25,14.0,"{'utc': '2022-08-18T09:00:00+00:00', 'local': '2022-08-18T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2073,8039,US Diplomatic Post: Mumbai,pm25,14.0,"{'utc': '2022-08-18T10:00:00+00:00', 'local': '2022-08-18T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2074,8039,US Diplomatic Post: Mumbai,pm25,10.0,"{'utc': '2022-08-18T11:00:00+00:00', 'local': '2022-08-18T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2075,8039,US Diplomatic Post: Mumbai,pm25,13.0,"{'utc': '2022-08-18T12:00:00+00:00', 'local': '2022-08-18T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2076,8039,US Diplomatic Post: Mumbai,pm25,13.0,"{'utc': '2022-08-18T13:00:00+00:00', 'local': '2022-08-18T18:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2077,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-18T14:00:00+00:00', 'local': '2022-08-18T19:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2078,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-18T15:00:00+00:00', 'local': '2022-08-18T20:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2079,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-18T16:00:00+00:00', 'local': '2022-08-18T21:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2080,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-18T17:00:00+00:00', 'local': '2022-08-18T22:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2081,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-18T18:00:00+00:00', 'local': '2022-08-18T23:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2082,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-18T19:00:00+00:00', 'local': '2022-08-19T00:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2083,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-18T20:00:00+00:00', 'local': '2022-08-19T01:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2084,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-18T21:00:00+00:00', 'local': '2022-08-19T02:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2085,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-18T22:00:00+00:00', 'local': '2022-08-19T03:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2086,8039,US Diplomatic Post: Mumbai,pm25,7.0,"{'utc': '2022-08-18T23:00:00+00:00', 'local': '2022-08-19T04:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2087,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-19T00:00:00+00:00', 'local': '2022-08-19T05:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2088,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-19T01:00:00+00:00', 'local': '2022-08-19T06:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2089,8039,US Diplomatic Post: Mumbai,pm25,6.0,"{'utc': '2022-08-19T02:00:00+00:00', 'local': '2022-08-19T07:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2090,8039,US Diplomatic Post: Mumbai,pm25,5.0,"{'utc': '2022-08-19T03:00:00+00:00', 'local': '2022-08-19T08:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2091,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-19T04:00:00+00:00', 'local': '2022-08-19T09:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2092,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-19T05:00:00+00:00', 'local': '2022-08-19T10:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2093,8039,US Diplomatic Post: Mumbai,pm25,11.0,"{'utc': '2022-08-19T06:00:00+00:00', 'local': '2022-08-19T11:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2094,8039,US Diplomatic Post: Mumbai,pm25,11.0,"{'utc': '2022-08-19T07:00:00+00:00', 'local': '2022-08-19T12:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2095,8039,US Diplomatic Post: Mumbai,pm25,11.0,"{'utc': '2022-08-19T08:00:00+00:00', 'local': '2022-08-19T13:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2096,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-19T09:00:00+00:00', 'local': '2022-08-19T14:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2097,8039,US Diplomatic Post: Mumbai,pm25,8.0,"{'utc': '2022-08-19T10:00:00+00:00', 'local': '2022-08-19T15:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2098,8039,US Diplomatic Post: Mumbai,pm25,9.0,"{'utc': '2022-08-19T11:00:00+00:00', 'local': '2022-08-19T16:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
2099,8039,US Diplomatic Post: Mumbai,pm25,10.0,"{'utc': '2022-08-19T12:00:00+00:00', 'local': '2022-08-19T17:30:00+05:30'}",µg/m³,"{'latitude': 19.07283, 'longitude': 72.88261}",NA,,False,False,Governmental Organization,reference grade
